gene	oe_lof_upper	oe_lof_upper_bin
PLEKHO2	6.2200e-01	3
GPR50	6.2300e-01	3
HOOK1	6.2300e-01	3
SLC25A3	6.2300e-01	3
GOT2	6.2300e-01	3
TMEM123	6.2300e-01	3
COQ10B	6.2300e-01	3
ZNF304	6.2400e-01	3
ATP1B2	6.2400e-01	3
QSOX1	6.2400e-01	3
YARS	6.2400e-01	3
GJA1	6.2400e-01	3
TDRD3	6.2400e-01	3
RTN3	6.2400e-01	3
PPP4R4	6.2400e-01	3
CD2	6.2400e-01	3
SMARCD2	6.2500e-01	3
TLR9	6.2500e-01	3
C1orf172	6.2500e-01	3
ZBED6	6.2500e-01	3
ZNF563	6.2500e-01	3
RNF167	6.2600e-01	3
TXNDC16	6.2600e-01	3
CKAP2L	6.2600e-01	3
LRRN3	6.2600e-01	3
SPAG17	6.2600e-01	3
SERAC1	6.2600e-01	3
TMEM41B	6.2600e-01	3
EPS8L2	6.2700e-01	3
SERPINF2	6.2700e-01	3
FBXO24	6.2700e-01	3
KEAP1	6.2700e-01	3
MTR	6.2700e-01	3
UTP18	6.2700e-01	3
CERS3	6.2700e-01	3
COL16A1	6.2700e-01	3
SUCLA2	6.2700e-01	3
TOX2	6.2700e-01	3
IL22RA1	6.2700e-01	3
FDPS	6.2800e-01	3
DRP2	6.2800e-01	3
SV2C	6.2800e-01	3
MRVI1	6.2800e-01	3
ACTG2	6.2800e-01	3
CENPL	6.2800e-01	3
HOXA1	6.2800e-01	3
DOPEY2	6.2800e-01	3
MAB21L1	6.2800e-01	3
HR	6.2800e-01	3
CITED2	6.2800e-01	3
RUNDC3B	6.2800e-01	3
NR1H4	6.2800e-01	3
SHFM1	6.2800e-01	3
ERGIC2	6.2800e-01	3
CTC1	6.2800e-01	3
SLC35B2	6.2800e-01	3
CHN2	6.2800e-01	3
NEDD4	6.2800e-01	3
NXPE3	6.2800e-01	3
MARK3	6.2900e-01	3
CDSN	6.2900e-01	3
LRRC49	6.2900e-01	3
GATA5	6.2900e-01	3
SYNPO2	6.2900e-01	3
RAB24	6.2900e-01	3
ZFAT	6.2900e-01	3
FAM13C	6.3000e-01	3
AMFR	6.3000e-01	3
TMEM165	6.3000e-01	3
EDIL3	6.3000e-01	3
CABLES1	6.3000e-01	3
MYH3	6.3000e-01	3
ZFAND6	6.3000e-01	3
EFNA1	6.3000e-01	3
FSTL5	6.3000e-01	3
DNAJC10	6.3100e-01	3
NKX3-2	6.3100e-01	3
LDHA	6.3100e-01	3
STARD9	6.3100e-01	3
MGAT3	6.3100e-01	3
SLC51A	6.3100e-01	3
ATP6V1H	6.3100e-01	3
SYCE2	6.3100e-01	3
SV2B	6.3100e-01	3
PDDC1	6.3100e-01	3
PPARA	6.3200e-01	3
PLAT	6.3200e-01	3
PSMD8	6.3200e-01	3
ARL4C	6.3200e-01	3
HEATR5B	6.3200e-01	3
IL17RA	6.3200e-01	3
MPP3	6.3200e-01	3
UTP14C	6.3200e-01	3
CAB39	6.3300e-01	3
SLC6A9	6.3300e-01	3
VSNL1	6.3300e-01	3
HPS4	6.3300e-01	3
LMO1	6.3300e-01	3
SLC25A37	6.3300e-01	3
PTPRJ	6.3400e-01	3
GOLGA7	6.3400e-01	3
VRK1	6.3400e-01	3
MKRN3	6.3400e-01	3
EN2	6.3400e-01	3
FCGR2B	6.3400e-01	3
CAMKK1	6.3400e-01	3
ACVR1C	6.3400e-01	3
KPNA5	6.3400e-01	3
MPC2	6.3400e-01	3
USP4	6.3400e-01	3
FAM53C	6.3400e-01	3
BRCA2	6.3500e-01	3
MEI1	6.3500e-01	3
ITGAM	6.3500e-01	3
EDN1	6.3500e-01	3
PPARG	6.3500e-01	3
PRR5	6.3500e-01	3
TJP2	6.3500e-01	3
UNCX	6.3500e-01	3
SEMA6C	6.3500e-01	3
RP5-1052I5.2	6.3500e-01	3
ZNF382	6.3500e-01	3
THSD7B	6.3500e-01	3
COL9A2	6.3600e-01	3
HCRTR2	6.3600e-01	3
SLC18A3	6.3600e-01	3
ALOX5	6.3600e-01	3
CALCOCO1	6.3600e-01	3
SLC25A23	6.3600e-01	3
SLC25A4	6.3600e-01	3
TMOD3	6.3600e-01	3
SPIN4	6.3600e-01	3
TEF	6.3600e-01	3
UBC	6.3600e-01	3
DOK1	6.3600e-01	3
SIL1	6.3600e-01	3
RCHY1	6.3600e-01	3
TINAGL1	6.3600e-01	3
BGN	6.3700e-01	3
UBE2S	6.3700e-01	3
HDGF	6.3700e-01	3
PPFIA4	6.3700e-01	3
SLC1A4	6.3700e-01	3
ATRIP	6.3700e-01	3
DENND2D	6.3700e-01	3
PRR5L	6.3700e-01	3
WDR12	6.3700e-01	3
VSTM2A	6.3700e-01	3
GALNT10	6.3700e-01	3
GDF7	6.3800e-01	3
SOCS2	6.3800e-01	3
TRHR	6.3800e-01	3
TPST2	6.3800e-01	3
ABCB11	6.3800e-01	3
NR2F6	6.3800e-01	3
AMPD2	6.3800e-01	3
ANPEP	6.3800e-01	3
MPZ	6.3800e-01	3
GRM8	6.3800e-01	3
KCNG3	6.3800e-01	3
PLOD2	6.3800e-01	3
SYNGR1	6.3800e-01	3
TNNT2	6.3800e-01	3
DHX16	6.3800e-01	3
CYC1	6.3900e-01	3
GTF2IRD2B	6.3900e-01	3
MYCBPAP	6.3900e-01	3
RP11-1407O15.2	6.3900e-01	3
TBCCD1	6.3900e-01	3
GCDH	6.3900e-01	3
LGR6	6.3900e-01	3
SH3GL1	6.3900e-01	3
LRRC8C	6.3900e-01	3
UGT8	6.3900e-01	3
CHST14	6.4000e-01	3
ICA1L	6.4000e-01	3
LRRK2	6.4000e-01	3
PRIMA1	6.4000e-01	3
ZDHHC3	6.4000e-01	3
POLE	6.4000e-01	3
ZBTB26	6.4000e-01	3
CNN1	6.4000e-01	3
NDST4	6.4000e-01	3
GFRA3	6.4000e-01	3
GGPS1	6.4000e-01	3
SLC6A11	6.4000e-01	3
RPS27	6.4000e-01	3
CYTH4	6.4000e-01	3
AEBP1	6.4000e-01	3
RALY	6.4000e-01	3
NDUFA9	6.4000e-01	3
LAMB1	6.4000e-01	3
MTO1	6.4000e-01	3
CRKL	6.4100e-01	3
GALNT18	6.4100e-01	3
ALG6	6.4100e-01	3
ZBTB6	6.4100e-01	3
ARFRP1	6.4100e-01	3
CHCHD3	6.4100e-01	3
C19orf66	6.4100e-01	3
KIAA0195	6.4100e-01	3
MESDC2	6.4100e-01	3
STK38	6.4100e-01	3
MOG	6.4100e-01	3
THOP1	6.4100e-01	3
STARD13	6.4100e-01	3
PKP4	6.4100e-01	3
PNPLA6	6.4100e-01	3
LAMP2	6.4100e-01	3
RGS17	6.4100e-01	3
SEMA4A	6.4100e-01	3
KREMEN1	6.4200e-01	3
CDK4	6.4200e-01	3
ZNF2	6.4200e-01	3
PTPN13	6.4200e-01	3
GOSR1	6.4200e-01	3
B4GALT3	6.4200e-01	3
IL20RA	6.4200e-01	3
STC2	6.4200e-01	3
TRIM37	6.4200e-01	3
TMEM151B	6.4200e-01	3
PACSIN3	6.4200e-01	3
PDIK1L	6.4300e-01	3
KLHL7	6.4300e-01	3
ZNF641	6.4300e-01	3
TNFAIP1	6.4300e-01	3
RAB11B	6.4300e-01	3
SSTR2	6.4300e-01	3
NLE1	6.4300e-01	3
B3GAT1	6.4300e-01	3
IL21	6.4300e-01	3
TRIM7	6.4300e-01	3
KIAA1958	6.4300e-01	3
PURB	6.4300e-01	3
TNFSF10	6.4300e-01	3
TMEM60	6.4300e-01	3
PHF10	6.4400e-01	3
USP38	6.4400e-01	3
ZBTB48	6.4400e-01	3
SIGLEC10	6.4400e-01	3
CHL1	6.4400e-01	3
CRBN	6.4400e-01	3
LRIG3	6.4400e-01	3
SERPINI1	6.4400e-01	3
TMEM2	6.4400e-01	3
C2CD3	6.4400e-01	3
SUDS3	6.4400e-01	3
ELF4	6.4400e-01	3
RAD51	6.4400e-01	3
MGAT4A	6.4400e-01	3
TMEM132E	6.4400e-01	3
CACNB3	6.4400e-01	3
AQP3	6.4400e-01	3
MPHOSPH9	6.4400e-01	3
AP3M1	6.4400e-01	3
GALNT7	6.4400e-01	3
CELF6	6.4500e-01	3
TMEM56	6.4500e-01	3
MYO1G	6.4500e-01	3
RGS3	6.4500e-01	3
CUEDC2	6.4500e-01	3
CLPTM1L	6.4500e-01	3
UHRF1BP1	6.4500e-01	3
ZBTB14	6.4500e-01	3
ACTL6B	6.4500e-01	3
DZIP3	6.4500e-01	3
FOS	6.4500e-01	3
CDKN1B	6.4500e-01	3
RIT1	6.4500e-01	3
USP28	6.4500e-01	3
LUC7L2	6.4500e-01	3
ARPC1B	6.4500e-01	3
DIO3	6.4500e-01	3
CP	6.4600e-01	3
GZF1	6.4600e-01	3
C14orf93	6.4600e-01	3
RRAD	6.4600e-01	3
TIMM50	6.4600e-01	3
AC074212.3	6.4600e-01	3
EDC3	6.4600e-01	3
ADAMTS7	6.4600e-01	3
CENPN	6.4600e-01	3
GPR22	6.4600e-01	3
TRIP10	6.4600e-01	3
PSKH1	6.4600e-01	3
GALNT11	6.4600e-01	3
PSME1	6.4600e-01	3
CEP250	6.4700e-01	3
CUBN	6.4700e-01	3
RBP3	6.4700e-01	3
PPP1R16A	6.4700e-01	3
TCP11L1	6.4700e-01	3
ADAMTSL3	6.4700e-01	3
SGOL2	6.4700e-01	3
NLRP6	6.4700e-01	3
ZG16	6.4700e-01	3
IL1B	6.4800e-01	3
LAMC2	6.4800e-01	3
SUN2	6.4800e-01	3
ITGB4	6.4800e-01	3
HIC1	6.4800e-01	3
RRN3	6.4800e-01	3
LPPR5	6.4800e-01	3
CXorf57	6.4800e-01	3
SYTL5	6.4800e-01	3
SHC1	6.4800e-01	3
KISS1R	6.4800e-01	3
ZNF341	6.4800e-01	3
FBXO10	6.4800e-01	3
PEX6	6.4800e-01	3
ARL8B	6.4900e-01	3
BAIAP2L1	6.4900e-01	3
TDRD9	6.4900e-01	3
ITGB7	6.4900e-01	3
ENOX1	6.4900e-01	3
WIPI1	6.4900e-01	3
FAM57A	6.4900e-01	3
NPHP3	6.4900e-01	3
SLC25A1	6.4900e-01	3
LCA5	6.4900e-01	3
COG1	6.4900e-01	3
FXYD6	6.4900e-01	3
TMEM168	6.4900e-01	3
VPS13B	6.5000e-01	3
PPWD1	6.5000e-01	3
BCAP31	6.5000e-01	3
CALCOCO2	6.5000e-01	3
CCDC80	6.5000e-01	3
YES1	6.5000e-01	3
ABHD17B	6.5000e-01	3
KLHL24	6.5000e-01	3
RHAG	6.5000e-01	3
NID1	6.5000e-01	3
POLA2	6.5000e-01	3
LOXL2	6.5000e-01	3
SLC2A3	6.5000e-01	3
FGF16	6.5000e-01	3
FAM98B	6.5000e-01	3
COLCA2	6.5100e-01	3
KLHL23	6.5100e-01	3
NTM	6.5100e-01	3
ST8SIA2	6.5100e-01	3
MEAF6	6.5100e-01	3
HTR4	6.5100e-01	3
CDCP1	6.5100e-01	3
WNT4	6.5100e-01	3
SLC35E1	6.5100e-01	3
PLEKHG3	6.5100e-01	3
FOLR1	6.5200e-01	3
EPOR	6.5200e-01	3
TTYH2	6.5200e-01	3
EXOC7	6.5200e-01	3
TAX1BP1	6.5200e-01	3
ZC3HC1	6.5200e-01	3
NBR1	6.5200e-01	3
HSPBP1	6.5200e-01	3
MED25	6.5200e-01	3
NECAP1	6.5300e-01	3
UIMC1	6.5300e-01	3
PGM3	6.5300e-01	3
USP51	6.5300e-01	3
CD58	6.5300e-01	3
CDS1	6.5300e-01	3
PRMT2	6.5300e-01	3
ABCB9	6.5300e-01	3
T	6.5300e-01	3
GATAD1	6.5300e-01	3
ALG9	6.5300e-01	3
SMCR8	6.5400e-01	3
CSPG5	6.5400e-01	3
ACSF2	6.5400e-01	3
TRPC6	6.5400e-01	3
BMP3	6.5400e-01	3
REC8	6.5400e-01	3
RABGEF1	6.5400e-01	3
NBEAL1	6.5400e-01	3
MTMR2	6.5400e-01	3
KCTD7	6.5400e-01	3
KIAA1715	6.5500e-01	3
NHP2L1	6.5500e-01	3
SLC7A6	6.5500e-01	3
UBE2E3	6.5500e-01	3
IPCEF1	6.5500e-01	3
NOL11	6.5500e-01	3
ATP2A3	6.5500e-01	3
PHB2	6.5500e-01	3
CCIN	6.5500e-01	3
MYD88	6.5500e-01	3
LAMB2	6.5500e-01	3
RAI2	6.5600e-01	3
PTPN21	6.5600e-01	3
FRMPD1	6.5600e-01	3
RNF213	6.5600e-01	3
NUDT3	6.5600e-01	3
CIRH1A	6.5600e-01	3
TAP1	6.5600e-01	3
NKAIN1	6.5600e-01	3
KLHL5	6.5600e-01	3
TCEAL4	6.5600e-01	3
CD6	6.5600e-01	3
SEMA3D	6.5700e-01	3
DPY19L3	6.5700e-01	3
ECT2	6.5700e-01	3
BRDT	6.5700e-01	3
JTB	6.5700e-01	3
PHKG2	6.5700e-01	3
DVL2	6.5700e-01	3
KCNF1	6.5700e-01	3
P4HA2	6.5700e-01	3
CREB3L2	6.5700e-01	3
ACTR10	6.5800e-01	3
BEND5	6.5800e-01	3
NOTCH2NL	6.5800e-01	3
FRAS1	6.5800e-01	3
PGM5	6.5800e-01	3
SESN1	6.5800e-01	3
VPS45	6.5800e-01	3
PELI3	6.5800e-01	3
IL2RA	6.5800e-01	3
YPEL1	6.5800e-01	3
CASP2	6.5800e-01	3
NTRK1	6.5800e-01	3
EHBP1L1	6.5900e-01	3
GPR162	6.5900e-01	3
TRIM36	6.5900e-01	3
SCG3	6.5900e-01	3
TRIM44	6.5900e-01	3
TMED4	6.5900e-01	3
HOMER2	6.5900e-01	3
PRRX1	6.5900e-01	3
TRABD	6.5900e-01	3
ENPP4	6.6000e-01	3
CCM2	6.6000e-01	3
HOXC13	6.6000e-01	3
ANGPTL2	6.6000e-01	3
SOCS3	6.6000e-01	3
VASH2	6.6000e-01	3
LAT	6.6000e-01	3
GUCD1	6.6000e-01	3
TOMM22	6.6000e-01	3
COG7	6.6100e-01	3
SNX5	6.6100e-01	3
PPP1R1B	6.6100e-01	3
AQP9	6.6100e-01	3
GLRX5	6.6100e-01	3
CPT1A	6.6100e-01	3
TBC1D9B	6.6100e-01	3
PRUNE	6.6100e-01	3
DENND3	6.6200e-01	3
HSD11B1	6.6200e-01	3
PDCD1	6.6200e-01	3
C12orf44	6.6200e-01	3
MIA2	6.6200e-01	3
PPM1B	6.6200e-01	3
NUP35	6.6200e-01	3
FAM117B	6.6200e-01	3
GHR	6.6200e-01	3
CDK5RAP2	6.6300e-01	3
GLRB	6.6300e-01	3
ZMYM1	6.6300e-01	3
BMPER	6.6300e-01	3
NFE2L2	6.6300e-01	3
TCEB1	6.6300e-01	3
MAP2K3	6.6300e-01	3
COL8A2	6.6300e-01	3
EIF6	6.6300e-01	3
USP30	6.6300e-01	3
MKRN2	6.6400e-01	3
ZBTB24	6.6400e-01	3
ITGA8	6.6400e-01	3
ZNF346	6.6400e-01	3
PEX1	6.6400e-01	3
CD44	6.6400e-01	3
DDX54	6.6400e-01	3
RHOA	6.6400e-01	3
PPP3R1	6.6400e-01	3
SDC3	6.6400e-01	3
WDR60	6.6500e-01	3
ARHGEF15	6.6500e-01	3
AFAP1	6.6500e-01	3
SAMD1	6.6500e-01	3
MYCL	6.6500e-01	3
PRPH2	6.6500e-01	3
UBE2D3	6.6500e-01	3
NKX2-2	6.6500e-01	3
TTPAL	6.6500e-01	3
GOLPH3	6.6500e-01	3
ALKBH8	6.6600e-01	3
PIK3C3	6.6600e-01	3
HPD	6.6600e-01	3
WARS2	6.6600e-01	3
BTBD19	6.6600e-01	3
PRELID1	6.6600e-01	3
DYNLL2	6.6600e-01	3
KCNG2	6.6600e-01	3
TRPV6	6.6600e-01	3
STARD3	6.6600e-01	3
KCNH8	6.6600e-01	3
PEMT	6.6600e-01	3
SLCO2B1	6.6700e-01	3
SIDT2	6.6700e-01	3
ATP6V0C	6.6700e-01	3
CTDSP2	6.6700e-01	3
PLS1	6.6700e-01	3
FAM73B	6.6700e-01	3
PRAF2	6.6700e-01	3
MFAP4	6.6700e-01	3
SLC35F4	6.6700e-01	3
GAPDH	6.6700e-01	3
FLVCR1	6.6800e-01	3
DSCC1	6.6800e-01	3
CBX3	6.6800e-01	3
RIMS4	6.6800e-01	3
DFNB31	6.6800e-01	3
WDR92	6.6800e-01	3
TRANK1	6.6800e-01	3
GBX1	6.6800e-01	3
TRIP4	6.6800e-01	3
UTP6	6.6800e-01	3
SLC13A5	6.6900e-01	3
FAM43A	6.6900e-01	3
TMEM189	6.6900e-01	3
TMEM189-UBE2V1	6.6900e-01	3
CNEP1R1	6.6900e-01	3
PPP1R18	6.6900e-01	3
MXD1	6.6900e-01	3
EID3	6.6900e-01	3
UBA52	6.7000e-01	3
KRT2	6.7000e-01	3
ZNF653	6.7000e-01	3
ISL2	6.7000e-01	3
SKAP2	6.7000e-01	3
KCNS1	6.7000e-01	3
CA8	6.7000e-01	3
TRIP6	6.7000e-01	3
CLEC2D	6.7000e-01	3
EMC2	6.7000e-01	3
C12orf4	6.7000e-01	3
SCAND3	6.7100e-01	3
PICK1	6.7100e-01	3
RAB21	6.7100e-01	3
FOXO6	6.7100e-01	3
HSPA2	6.7100e-01	3
MLST8	6.7100e-01	3
TINF2	6.7100e-01	3
BIVM	6.7200e-01	3
DRAM1	6.7200e-01	3
UCHL5	6.7200e-01	3
RNF128	6.7200e-01	3
OR10C1	6.7200e-01	3
SUPT7L	6.7200e-01	3
RECK	6.7200e-01	3
MLX	6.7200e-01	3
SZRD1	6.7200e-01	3
SDC2	6.7200e-01	3
CRLF3	6.7300e-01	3
TUBGCP5	6.7300e-01	3
THOC6	6.7300e-01	3
PNO1	6.7300e-01	3
MED30	6.7300e-01	3
TCEAL3	6.7300e-01	3
DNAH11	6.7400e-01	3
IFRD1	6.7400e-01	3
C5orf42	6.7400e-01	3
CPAMD8	6.7400e-01	3
TUBB4A	6.7400e-01	3
DHRS3	6.7400e-01	3
KCNK10	6.7400e-01	3
TMEM121	6.7400e-01	3
BRAP	6.7400e-01	3
ZSCAN18	6.7400e-01	3
CDCA7L	6.7500e-01	3
GUCY1B3	6.7500e-01	3
DHH	6.7500e-01	3
DHX57	6.7500e-01	3
ERCC6L2	6.7500e-01	3
DNAH8	6.7500e-01	3
MTMR10	6.7500e-01	3
TMOD2	6.7500e-01	3
CDAN1	6.7500e-01	3
TESC	6.7500e-01	3
CA7	6.7500e-01	3
LRRFIP1	6.7500e-01	3
INPP5E	6.7500e-01	3
NCBP2	6.7500e-01	3
VTI1B	6.7500e-01	3
RABGGTB	6.7500e-01	3
GORASP1	6.7500e-01	3
ZBTB3	6.7600e-01	3
HBS1L	6.7600e-01	3
TFCP2	6.7600e-01	3
LDB3	6.7600e-01	3
FAM118B	6.7600e-01	3
EVX2	6.7600e-01	3
LRCH4	6.7600e-01	3
RRBP1	6.7600e-01	3
PDPR	6.7600e-01	3
RP11-766F14.2	6.7700e-01	3
GPR174	6.7700e-01	3
RPF2	6.7700e-01	3
CENPP	6.7700e-01	3
DENND1C	6.7700e-01	3
MTX2	6.7700e-01	3
MAT2B	6.7700e-01	3
FOXA1	6.7700e-01	3
VPS13C	6.7700e-01	3
ALKBH6	6.7700e-01	3
GPAM	6.7700e-01	3
KCNK2	6.7700e-01	3
SCYL1	6.7700e-01	3
EXTL3	6.7700e-01	3
CCDC168	6.7800e-01	3
DHX33	6.7800e-01	3
DYNC1I1	6.7800e-01	3
DDIT3	6.7800e-01	3
KRT31	6.7800e-01	3
GOT1	6.7800e-01	3
CDK11B	6.7800e-01	3
SF3B14	6.7900e-01	3
SLC30A9	6.7900e-01	3
WSCD1	6.7900e-01	3
NSMAF	6.7900e-01	3
SLC12A4	6.7900e-01	3
C2CD2	6.7900e-01	3
SEMA3E	6.7900e-01	3
SP100	6.7900e-01	3
MOS	6.7900e-01	3
MUC1	6.7900e-01	3
SLAMF6	6.7900e-01	3
SASS6	6.7900e-01	3
AGBL5	6.7900e-01	3
DLX5	6.8000e-01	3
WDR24	6.8000e-01	3
STUB1	6.8000e-01	3
ETFA	6.8000e-01	3
PKP3	6.8000e-01	3
TSPAN31	6.8000e-01	3
HTR7	6.8000e-01	3
DIEXF	6.8000e-01	3
SEPT4	6.8000e-01	3
CCNA1	6.8000e-01	3
STON2	6.8000e-01	3
SLC2A4RG	6.8000e-01	3
MYO1C	6.8000e-01	3
COX4I1	6.8000e-01	3
FAM83B	6.8000e-01	3
HIATL1	6.8000e-01	3
LRIF1	6.8000e-01	3
ZDHHC16	6.8000e-01	3
CLK4	6.8100e-01	3
IDNK	6.8100e-01	3
MLTK	6.8100e-01	3
PKHD1	6.8100e-01	3
TIMM17A	6.8100e-01	3
COMMD9	6.8100e-01	3
APCDD1	6.8100e-01	3
GPR19	6.8100e-01	3
PCNXL2	6.8100e-01	3
RNF14	6.8100e-01	3
POU1F1	6.8100e-01	3
ADCY3	6.8100e-01	3
SNAI1	6.8100e-01	3
DARS	6.8200e-01	3
ACKR3	6.8200e-01	3
TLE2	6.8200e-01	3
LIG3	6.8200e-01	3
UBXN2B	6.8200e-01	3
TUBGCP2	6.8200e-01	3
PTCHD4	6.8200e-01	3
SCMH1	6.8200e-01	3
TRIM66	6.8200e-01	3
RAB22A	6.8200e-01	3
BARX1	6.8300e-01	3
ADAMTS13	6.8300e-01	3
ZNF625	6.8300e-01	3
RAB9B	6.8300e-01	3
TMX4	6.8300e-01	3
ZNF189	6.8300e-01	3
PHF7	6.8300e-01	3
CDCA8	6.8300e-01	3
CLUAP1	6.8300e-01	3
ARPC3	6.8300e-01	3
SLC48A1	6.8300e-01	3
TOP3A	6.8300e-01	3
ATP1B3	6.8300e-01	3
RUFY1	6.8400e-01	3
ZNF821	6.8400e-01	3
GPSM1	6.8400e-01	3
VPS39	6.8400e-01	3
SMO	6.8400e-01	3
LGI4	6.8400e-01	3
SSR2	6.8400e-01	3
ACTR1B	6.8400e-01	3
NHLRC2	6.8400e-01	3
ANKRD34C	6.8400e-01	3
E2F6	6.8400e-01	3
COPS7A	6.8500e-01	3
LGMN	6.8500e-01	3
PAG1	6.8500e-01	3
CTTNBP2NL	6.8500e-01	3
DNASE1L1	6.8500e-01	3
ERBB3	6.8500e-01	3
RASSF5	6.8500e-01	3
TLE6	6.8500e-01	3
WNT2	6.8500e-01	3
C15orf57	6.8500e-01	3
SERPINE1	6.8500e-01	3
SLC16A9	6.8500e-01	3
TACC2	6.8500e-01	3
IL10RA	6.8500e-01	3
CCR1	6.8500e-01	3
KIAA1841	6.8500e-01	3
KIF20B	6.8600e-01	3
HS3ST2	6.8600e-01	3
MICAL2	6.8600e-01	3
LHX4	6.8600e-01	3
CASP3	6.8600e-01	3
SREK1IP1	6.8600e-01	3
PRSS8	6.8600e-01	3
IQCA1	6.8600e-01	3
GAR1	6.8600e-01	3
MYH2	6.8600e-01	3
TGM3	6.8600e-01	3
PPP1R21	6.8600e-01	3
HPSE2	6.8600e-01	3
ZNF79	6.8600e-01	3
ZGLP1	6.8600e-01	3
OGDHL	6.8600e-01	3
CAMK1G	6.8600e-01	3
PFN1	6.8600e-01	3
FOXD3	6.8700e-01	3
PPIP5K1	6.8700e-01	3
PANK1	6.8700e-01	3
MB21D2	6.8700e-01	3
AZI2	6.8700e-01	3
HDAC11	6.8700e-01	3
DNAH10	6.8700e-01	3
FGF18	6.8700e-01	3
IL16	6.8700e-01	3
BARX2	6.8700e-01	3
PODXL	6.8700e-01	3
TEC	6.8700e-01	3
NUP88	6.8700e-01	3
IPP	6.8700e-01	3
SPRED3	6.8700e-01	3
TRADD	6.8700e-01	3
FAM8A1	6.8700e-01	3
SNTB1	6.8800e-01	3
OLFM3	6.8800e-01	3
TBX6	6.8800e-01	3
TTC40	6.8800e-01	3
IL17RD	6.8800e-01	3
ZAR1L	6.8800e-01	3
RP11-508N12.4	6.8800e-01	3
MAFG	6.8800e-01	3
ADAMTS12	6.8800e-01	3
MYO5B	6.8800e-01	3
CHMP1B	6.8800e-01	3
BACE2	6.8900e-01	3
GPATCH1	6.8900e-01	3
GPI	6.8900e-01	3
MLK4	6.8900e-01	3
STRADB	6.8900e-01	3
LARP1B	6.8900e-01	3
DSC2	6.8900e-01	3
MAP4K2	6.8900e-01	3
PHACTR2	6.8900e-01	3
PHACTR4	6.8900e-01	3
TONSL	6.8900e-01	3
CCRN4L	6.8900e-01	3
ZFYVE16	6.8900e-01	3
GDPD1	6.8900e-01	3
ATP9B	6.8900e-01	3
ZNF527	6.8900e-01	3
DOC2A	6.9000e-01	3
DTX1	6.9000e-01	3
ZNF48	6.9000e-01	3
GFRA2	6.9000e-01	3
RNF11	6.9000e-01	3
HSPA13	6.9000e-01	3
WRAP53	6.9000e-01	3
LFNG	6.9000e-01	3
NDE1	6.9000e-01	3
FAM131A	6.9000e-01	3
PRIM1	6.9000e-01	3
ZDHHC2	6.9000e-01	3
ZNF8	6.9000e-01	3
ZNF8	6.9000e-01	3
LAMA3	6.9100e-01	3
SYNJ2	6.9100e-01	3
CHURC1-FNTB	6.9100e-01	3
MTMR14	6.9100e-01	3
TPCN2	6.9100e-01	3
C5orf24	6.9100e-01	3
C14orf39	6.9100e-01	3
SLC9A5	6.9100e-01	3
LNX2	6.9100e-01	3
TPM3	6.9100e-01	3
FAM3C	6.9100e-01	3
CSF3	6.9100e-01	3
FCGRT	6.9100e-01	3
OTOA	6.9200e-01	3
CACNB2	6.9200e-01	3
TNNI3	6.9200e-01	3
ACVRL1	6.9200e-01	3
POLD2	6.9200e-01	3
CERS1	6.9200e-01	3
CFB	6.9200e-01	3
HPS1	6.9200e-01	3
CCDC121	6.9200e-01	3
VARS2	6.9200e-01	3
DAPK3	6.9200e-01	3
PPAP2A	6.9200e-01	3
KIAA1024	6.9200e-01	3
MRPS5	6.9300e-01	3
ZMYM6	6.9300e-01	3
ARL14EP	6.9300e-01	3
RMDN3	6.9300e-01	3
BIVM-ERCC5	6.9300e-01	3
HRH3	6.9300e-01	3
ZBTB40	6.9300e-01	3
SALL2	6.9300e-01	3
ALPL	6.9300e-01	3
FAM185A	6.9300e-01	3
TBPL1	6.9300e-01	3
SCRN1	6.9400e-01	3
SLITRK2	6.9400e-01	3
TREX1	6.9400e-01	3
TXNDC9	6.9400e-01	3
EVA1B	6.9400e-01	3
TCEAL5	6.9400e-01	3
ANKS6	6.9400e-01	3
CPT1C	6.9400e-01	3
GPER1	6.9500e-01	3
IFFO1	6.9500e-01	3
C9orf41	6.9500e-01	3
DNAH5	6.9500e-01	3
MTUS1	6.9500e-01	3
C5	6.9500e-01	3
STC1	6.9500e-01	3
ACER2	6.9500e-01	3
RIOK2	6.9500e-01	3
POU3F4	6.9500e-01	3
PROSC	6.9600e-01	3
ISM1	6.9600e-01	3
MUC13	6.9600e-01	3
NPHS1	6.9600e-01	3
OSBPL10	6.9600e-01	3
STOML2	6.9600e-01	3
TMEM246	6.9600e-01	3
UBAC2	6.9600e-01	3
PTPRQ	6.9600e-01	3
ARL1	6.9600e-01	3
TTLL4	6.9600e-01	3
HABP4	6.9700e-01	3
ATXN10	6.9700e-01	3
TRAPPC13	6.9700e-01	3
PSME2	6.9700e-01	3
PLEKHA3	6.9700e-01	3
TBC1D8	6.9700e-01	3
KCTD2	6.9700e-01	3
FAM63B	6.9800e-01	3
MUSK	6.9800e-01	3
KMO	6.9800e-01	3
RUNDC1	6.9800e-01	3
SIRT6	6.9800e-01	3
GNB4	6.9800e-01	3
SKP1	6.9800e-01	3
NACA	6.9800e-01	3
SPATA20	6.9800e-01	3
CD226	6.9800e-01	3
PBDC1	6.9800e-01	3
DEAF1	6.9800e-01	3
ATF6	6.9800e-01	3
PRSS56	6.9800e-01	3
GLRA3	6.9800e-01	3
PTPRR	6.9800e-01	3
